 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth
1,mNG_pilH_fliC-_liq_Gasket_0_event17_tirf_RAW_Stack.tif,589,255,255,255,12.625639999999999,36.67657,1,661,259.46293,171505.0,134,411,54.16496,230.78637,302.91142,137,216.93431,29720.0,88,311,64.88624,0,0,234.78574,256.9701,137,248.43066000000002,34035.0,103,411,82.48724,0,0,0.8357100000000001,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event18_tirf_RAW_Stack.tif,585,255,255,255,36.980340000000005,11.80769,1,654,328.66208,214945.0,175,426,60.75493,234.20174,254.22477999999998,137,267.23357999999996,36611.0,91,410,97.73428,2,0,277.77476,249.55582,137,303.28467,41550.0,162,426,72.86964,0,0,0.7924800000000001,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event19_tirf_RAW_Stack.tif,748,255,255,255,12.85561,49.20455,1,834,285.36811,237997.0,146,539,62.7864,251.71085,271.21991,137,239.0219,32746.0,103,327,63.0782,1,0,258.30865,329.77789,137,301.13139,41255.0,94,539,123.19227,0,0,0.92224,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event1_tirf_RAW_Stack.tif,736,255,255,255,40.15217,28.118209999999998,1,836,265.97607999999997,222356.0,118,424,66.35599,386.1511,135.55889,137,218.24818,29900.0,67,347,80.86279,1,0,337.01999,165.05572,137,260.83942,35735.0,102,424,97.46804,0,0,0.859,mNG_pilH_fliC-,Liquid
2,mNG_pilH_fliC-_liq_Gasket_0_event1_tirf_RAW_Stack.tif,661,255,255,255,30.608929999999997,30.34115,1,749,227.40587000000002,170327.0,109,303,51.19689,171.90353000000002,388.06323,137,194.86131,26696.0,75,303,67.57916999999999,0,0,139.53611999999998,352.53612000000004,137,206.91241000000002,28347.0,102,288,55.00421,0,0,0.8277100000000001,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event20_tirf_RAW_Stack.tif,771,255,255,255,19.121270000000003,43.04345,1,869,258.32911,224488.0,114,403,64.82026,128.40226,334.94987000000003,156,230.16026000000002,35905.0,81,395,80.07428,2,0,151.31329,280.92929,156,237.15385,36996.0,98,403,90.37043,0,0,0.85856,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event21_tirf_RAW_Stack.tif,720,255,255,255,15.01111,45.36528,1,805,377.61739,303982.0,174,673,86.47402,215.8407,197.4454,137,295.64964,40504.0,87,467,111.96208999999999,2,0,223.1593,253.5546,137,377.9927,51785.0,99,673,133.58911,0,0,0.8448700000000001,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event22_tirf_RAW_Stack.tif,867,255,255,255,47.739909999999995,19.01442,1,976,297.57172,290430.0,136,539,74.93875,377.68506,234.29537000000002,137,262.11679,35910.0,114,385,74.80279,0,0,313.67097,257.93461,137,307.06569,42068.0,95,539,118.62678000000001,2,0,0.94037,mNG_pilH_fliC-,Liquid
2,mNG_pilH_fliC-_liq_Gasket_0_event22_tirf_RAW_Stack.tif,547,255,255,255,27.333640000000003,26.920479999999998,1,624,187.46955,116981.0,86,296,41.740190000000005,97.43964,269.85548,112,164.46428999999998,18420.0,86,224,39.41393,0,0,126.01167,297.67931,112,200.28571000000002,22432.0,89,296,57.342569999999995,0,0,0.95824,mNG_pilH_fliC-,Liquid
3,mNG_pilH_fliC-_liq_Gasket_0_event22_tirf_RAW_Stack.tif,757,255,255,255,29.274109999999997,39.78137,1,857,195.15519,167248.0,105,301,43.73839,104.16034,330.97187,137,181.78832,24905.0,82,266,57.377030000000005,0,0,70.63413,285.17863,137,192.0438,26310.0,83,301,53.963480000000004,1,0,0.93915,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event23_tirf_RAW_Stack.tif,529,255,255,255,28.87807,27.55482,1,600,250.025,150015.0,139,356,51.33319,237.0352,203.81042,137,223.54745,30626.0,126,285,45.26376,0,0,263.59832,227.47256000000002,137,224.52555,30760.0,96,319,67.96345,0,0,0.82406,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event24_tirf_RAW_Stack.tif,452,255,255,255,26.13496,17.61726,1,518,151.40541000000002,78428.0,84,224,31.817140000000002,131.34646999999998,265.09154,97,121.16495,11753.0,48,172,36.24244,0,0,100.85876999999999,247.55085,97,151.21649,14668.0,82,224,42.06969,3,0,0.84846,mNG_pilH_fliC-,Liquid
2,mNG_pilH_fliC-_liq_Gasket_0_event24_tirf_RAW_Stack.tif,452,255,255,255,21.39159,25.42257,1,518,233.57529,120992.0,108,389,54.578790000000005,198.32963,315.6377,112,207.85714,23280.0,102,275,50.15846,0,0,219.17322000000001,341.76321,112,234.45536,26259.0,87,389,83.15793000000001,1,0,0.9099700000000001,mNG_pilH_fliC-,Liquid
3,mNG_pilH_fliC-_liq_Gasket_0_event24_tirf_RAW_Stack.tif,586,255,255,255,30.24915,26.192829999999997,1,666,275.27927999999997,183336.0,126,428,67.77067,341.82847000000004,236.79056,137,255.67153,35027.0,121,350,63.24138000000001,0,0,372.30183999999997,209.3544,137,264.62774,36254.0,117,428,85.05552,0,0,0.9100799999999999,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event25_tirf_RAW_Stack.tif,481,255,255,255,30.08212,12.74948,1,541,245.83364,132996.0,129,343,48.29867,296.97623,142.37408,69,192.56521999999998,13287.0,83,282,66.36541,0,0,259.95569,144.03305,69,227.95652,15729.0,110,343,77.97198,0,0,0.81492,mNG_pilH_fliC-,Liquid
2,mNG_pilH_fliC-_liq_Gasket_0_event25_tirf_RAW_Stack.tif,777,255,255,255,35.421490000000006,33.77156,1,881,245.80931,216558.0,130,372,54.19531,433.0505,216.33605,156,209.89102999999997,32743.0,82,349,71.40746999999999,0,0,391.761,175.85622,156,230.33333,35932.0,95,372,78.33488,0,0,0.84691,mNG_pilH_fliC-,Liquid
3,mNG_pilH_fliC-_liq_Gasket_0_event25_tirf_RAW_Stack.tif,631,255,255,255,36.11173,24.539620000000003,1,716,211.9986,151791.0,91,290,51.318459999999995,88.1845,354.10865,112,182.71428999999998,20464.0,66,265,58.924659999999996,2,0,129.04556000000002,329.26993,112,196.70536,22031.0,100,283,54.0613,0,0,0.8539899999999999,mNG_pilH_fliC-,Liquid
1,mNG_pilH_fliC-_liq_Gasket_0_event26_tirf_RAW_Stack.tif,797,255,255,255,18.64053,47.03074,1,890,273.16517000000005,243117.0,124,453,62.73279,240.9198,288.46943999999996,156,253.79487000000003,39592.0,71,453,94.47339000000001,1,0,248.26157,230.55355,156,256.73717999999997,40051.0,97,409,83.66563000000001,0,0,0.90255,mNG_pilH_fliC-,Liquid
