 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Cell_ID,RetractedPilusLength_Dim,RetractedPilusFrame_Dim,RetractedPilusLength_Bright,RetractedPilusFrame_Bright,StdDev,Median,Slice,Strain,Growth
2.0,fliC-_PaQa_Gasket_0_event9_tirf_RAW_Stack.tif,504.0,255.0,255.0,255.0,30.03373,23.72619,1.0,572.0,567.28147,324485.0,242.0,828.0,149.76818,259.21927,413.19134,137.0,504.74453,69150.0,269.0,720.0,122.92567,0,0.0,285.9147,392.98577,137.0,530.20438,72638.0,207.0,782.0,159.87703,0,0.0,0.84406,,,,,,,,,fliC-,Liquid
3.0,fliC-_PaQa_Gasket_0_event9_tirf_RAW_Stack.tif,479.0,255.0,255.0,255.0,14.01775,30.29958,1.0,541.0,523.9907599999998,283479.0,242.0,740.0,133.41752,385.2141,325.13204,137.0,438.74453,60108.0,121.0,733.0,179.27575,0,0.0,377.09723,292.0347700000001,137.0,479.81752,65735.0,258.0,663.0,117.2989,0,0.0,0.77792,,,,,,,,,fliC-,Liquid
1.0,fliC-_PaQa_solid_0_event10_tirf_RAW_Stack.tif,750.0,255.0,255.0,255.0,15.63067,46.29067,1.0,837.0,470.21744,393572.0,217.0,718.0,122.46956000000002,414.47777,223.49483,156.0,368.63462,57507.0,199.0,535.0,78.59435,2,0.0,404.87527,276.38684,156.0,429.21154,66957.0,119.0,686.0,162.30103,1,0.0,0.77825,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event11_tirf_RAW_Stack.tif,1361.0,255.0,255.0,255.0,56.34717,53.28325,1.0,1532.0,1708.2597899999996,2617054.0,618.0,2664.0,523.51503,224.86047,180.76832,137.0,1412.67883,193537.0,452.0,2361.0,534.54766,5,0.0,145.18038,252.38943,137.0,1510.56934,206948.0,487.0,2332.0,561.9553400000002,11,0.0,0.8295399999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event14_tirf_RAW_Stack.tif,715.0,255.0,255.0,255.0,40.98392,17.54196,1.0,803.0,1398.09215,1122668.0,591.0,2317.0,412.73672,205.64863,279.54213,37.0,1031.94595,38182.0,802.0,1267.0,132.12198999999998,2,0.0,144.31523,291.2687,37.0,1289.0,47693.0,691.0,1825.0,334.67605,3,0.0,0.81596,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event1_tirf_RAW_Stack.tif,781.0,255.0,255.0,255.0,32.67157,35.61908,1.0,877.0,1295.23603,1135922.0,491.0,2051.0,400.57986,187.23839,191.31436,177.0,1057.45763,187170.0,456.0,1758.0,349.81443,1,0.0,219.55673,149.52700000000002,177.0,1209.02825,213998.0,223.0,2051.0,546.25712,3,0.0,0.80665,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event2_tirf_RAW_Stack.tif,480.0,255.0,255.0,255.0,31.88333,18.475,1.0,542.0,494.07011,267786.0,232.0,684.0,125.09424,344.22073,231.94515,137.0,407.90511,55883.0,115.0,649.0,160.06905,1,0.0,312.80464,220.98207,137.0,454.65693,62288.0,226.0,630.0,121.87955,2,0.0,0.77254,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event3_tirf_RAW_Stack.tif,523.0,255.0,255.0,255.0,13.03537,37.06405,1.0,588.0,647.7312900000002,380866.0,287.0,919.0,167.05473999999995,269.05763,297.91861,137.0,581.9708,79730.0,256.0,864.0,164.47349,3,0.0,275.83431,261.06161000000003,137.0,586.75912,80386.0,217.0,870.0,173.63296,0,0.0,0.83121,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event4_tirf_RAW_Stack.tif,614.0,255.0,255.0,255.0,37.08632,21.20358,1.0,691.0,1622.4442800000004,1121109.0,736.0,2259.0,413.21277,236.75385,216.29921,137.0,1376.48175,188578.0,648.0,2040.0,369.33549,4,0.0,275.94755,200.94135,137.0,1494.38686,204731.0,795.0,2196.0,397.69877,4,0.0,0.82245,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event5_tirf_RAW_Stack.tif,498.0,255.0,255.0,255.0,18.4759,29.43173,1.0,565.0,854.9097300000002,483024.0,395.0,1180.0,225.49531,387.79886,421.57198,137.0,719.55474,98579.0,259.0,1116.0,246.87565,0,0.0,372.54689,391.76402,137.0,793.67153,108733.0,279.0,1145.0,237.61032000000003,1,0.0,0.79857,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_0_event5_tirf_RAW_Stack.tif,494.0,255.0,255.0,255.0,37.8502,21.17409,1.0,557.0,889.7181300000002,495573.0,368.0,1353.0,256.27004,77.93758000000003,302.46192,137.0,759.16058,104005.0,399.0,1140.0,208.51778,2,0.0,107.93092,313.88288,137.0,860.81022,117931.0,368.0,1349.0,286.24749,2,0.0,0.8377,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event6_tirf_RAW_Stack.tif,737.0,255.0,255.0,255.0,36.38738,29.50678,1.0,834.0,333.67626,278286.0,153.0,529.0,97.13275,200.97338,147.66787,177.0,279.19774,49418.0,113.0,434.0,89.67841,2,0.0,246.12049,176.18348,177.0,304.25424,53853.0,98.0,529.0,133.22784,1,0.0,0.80009,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event7_tirf_RAW_Stack.tif,656.0,255.0,255.0,255.0,12.4375,45.38872,1.0,733.0,602.97408,441980.0,263.0,866.0,154.80189,404.87446,180.24166,137.0,525.92701,72052.0,156.0,772.0,181.26896,2,0.0,396.92573,228.72559,137.0,530.93431,72738.0,153.0,857.0,206.12483,0,0.0,0.81614,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event8_tirf_RAW_Stack.tif,554.0,255.0,255.0,255.0,13.27076,39.04332,1.0,620.0,437.81452,271445.0,218.0,643.0,108.93461,403.93561,359.4323100000001,137.0,382.38686,52387.0,142.0,613.0,131.35612,1,0.0,409.17689,397.55233,137.0,390.83942,53545.0,208.0,535.0,88.2615,0,0.0,0.8082,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event9_tirf_RAW_Stack.tif,653.0,255.0,255.0,255.0,38.55513,12.66845,1.0,729.0,375.68313,273873.0,176.0,522.0,81.24226,219.96845,88.50561,137.0,298.05839,40834.0,109.0,424.0,90.62064,3,0.0,170.95572,82.07398,137.0,336.9781,46166.0,128.0,482.0,104.74573,0,0.0,0.7731,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_0_event9_tirf_RAW_Stack.tif,815.0,255.0,255.0,255.0,18.07546,43.26442,1.0,908.0,1041.76762,945925.0,502.0,1515.0,264.02891,409.31097,452.70736,137.0,804.69343,110243.0,383.0,1150.0,213.46988,3,0.0,421.68903,393.29264,137.0,985.72993,135045.0,449.0,1366.0,255.3758,6,0.0,0.81007,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event10_tirf_RAW_Stack.tif,613.0,255.0,255.0,255.0,22.9323,38.11664,1.0,694.0,534.63833,371039.0,205.0,802.0,153.08373,137.04316,272.38567,137.0,435.72263,59694.0,176.0,683.0,140.70582,2,0.0,117.35546,313.32548,137.0,479.92701,65750.0,160.0,783.0,178.26058,1,0.0,0.78294,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event10_tirf_RAW_Stack.tif,447.0,255.0,255.0,255.0,32.202459999999995,19.75951,1.0,506.0,1059.41897,536066.0,426.0,1616.0,306.81971,166.67062,480.6501,137.0,967.91241,132604.0,266.0,1587.0,397.69423,3,0.0,142.46539,466.12308,137.0,978.0292,133990.0,505.0,1403.0,252.5341,1,0.0,0.83767,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event11_tirf_RAW_Stack.tif,811.0,255.0,255.0,255.0,27.766340000000003,37.87978,1.0,912.0,476.96491,434992.0,202.0,684.0,127.15105,355.63837,472.30921,156.0,410.5,64038.0,181.0,634.0,123.30369,3,0.0,387.18586,424.57451,156.0,417.55128,65138.0,166.0,654.0,137.80118000000002,1,0.0,0.8123,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event12_tirf_RAW_Stack.tif,467.0,255.0,255.0,255.0,31.99893,15.99679,1.0,526.0,868.3992400000002,456778.0,384.0,1235.0,233.70702000000003,226.88936,218.12705,137.0,728.1021900000002,99750.0,189.0,1147.0,277.58436,1,0.0,195.03179,212.31126,137.0,867.05839,118787.0,409.0,1235.0,240.94861,2,0.0,0.84364,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event13_tirf_RAW_Stack.tif,704.0,255.0,255.0,255.0,29.07812,36.95597,1.0,798.0,1424.00251,1136354.0,545.0,2136.0,422.99105,293.23422,142.15317,137.0,1226.27737,168000.0,309.0,1956.0,443.52866,1,0.0,263.45138,185.63119,137.0,1290.43066,176789.0,351.0,2132.0,503.73229,5,0.0,0.833,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event13_tirf_RAW_Stack.tif,360.0,255.0,255.0,255.0,23.25,17.69444,1.0,411.0,573.7493900000002,235811.0,247.0,836.0,156.42845,429.12752,237.01382,37.0,444.40541,16443.0,298.0,618.0,88.67214,1,0.0,401.79074,247.77905,37.0,526.0,19462.0,277.0,800.0,157.00354,0,0.0,0.81795,,,,,,,,,fliC-,Solid
3.0,fliC-_PaQa_solid_1_event13_tirf_RAW_Stack.tif,691.0,255.0,255.0,255.0,35.69971,24.5246,1.0,779.0,678.819,528800.0,311.0,1049.0,183.22298,288.51353,289.83473,137.0,557.0292,76313.0,217.0,857.0,187.01069,0,0.0,246.36008,264.37487000000004,137.0,678.50365,92955.0,362.0,1037.0,187.03991,0,0.0,0.86772,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event1_tirf_RAW_Stack.tif,509.0,255.0,255.0,255.0,17.45285,37.10904,1.0,573.0,540.0837700000002,309468.0,263.0,783.0,144.70018000000005,361.05915,348.04805,137.0,421.72993,57777.0,142.0,688.0,159.9222,0,0.0,352.20207,314.14391,137.0,491.47445,67332.0,237.0,721.0,135.28864,1,0.0,0.74053,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event3_tirf_RAW_Stack.tif,592.0,255.0,255.0,255.0,30.61993,29.70946,1.0,669.0,970.14798,649029.0,428.0,1490.0,279.47058,236.00054,412.51331,156.0,774.4359,120812.0,304.0,1192.0,255.23725,0,0.0,207.12806,387.33913,156.0,1001.01923,156159.0,419.0,1490.0,326.7409600000001,3,0.0,0.8518,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event4_tirf_RAW_Stack.tif,918.0,255.0,255.0,255.0,42.81481,31.82135,1.0,1029.0,653.95335,672918.0,303.0,950.0,180.8888,310.27018,365.0332,156.0,550.59615,85893.0,220.0,879.0,194.15646,2,0.0,257.67087000000004,328.0506200000001,156.0,595.34615,92874.0,252.0,926.0,196.91559,1,0.0,0.83137,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event4_tirf_RAW_Stack.tif,730.0,255.0,255.0,255.0,24.92192,42.15479000000001,1.0,823.0,953.27461,784545.0,379.0,1629.0,309.86522,367.18105,129.36717,156.0,656.88462,102474.0,222.0,995.0,195.49375,7,0.0,337.72328,171.56603,156.0,938.26923,146370.0,307.0,1516.0,356.35262,1,0.0,0.7608,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event5_tirf_RAW_Stack.tif,905.0,255.0,255.0,255.0,49.54972,32.50994,1.0,1022.0,2600.04795,2657249.0,913.0,3747.0,824.7577200000002,305.23574,248.67576,156.0,2335.99359,364415.0,693.0,3747.0,876.2144300000001,1,0.0,251.28731,287.66614,156.0,2377.01282,370814.0,858.0,3509.0,779.28732,0,0.0,0.8705,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event6_tirf_RAW_Stack.tif,837.0,255.0,255.0,255.0,23.12963,59.81661,1.0,931.0,998.83351,929914.0,431.0,1579.0,283.33504,298.09645,360.67008,156.0,807.87821,126029.0,276.0,1303.0,274.68956000000003,3,0.0,298.09645,420.32992,156.0,884.2756400000002,137947.0,337.0,1326.0,273.3006,2,0.0,0.7864399999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event7_tirf_RAW_Stack.tif,388.0,255.0,255.0,255.0,21.6933,22.5567,1.0,445.0,302.24719,134500.0,150.0,446.0,83.76964,243.55857000000003,469.03443,112.0,258.76786,28982.0,138.0,385.0,71.69932,1,0.0,223.57412,451.81176,112.0,294.97321,33037.0,141.0,434.0,83.55324,1,0.0,0.8442,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event7_tirf_RAW_Stack.tif,703.0,255.0,255.0,255.0,39.35064000000001,29.435990000000004,1.0,797.0,432.75031,344902.0,172.0,679.0,127.58904,70.55366,237.29756,156.0,360.74359,56276.0,120.0,565.0,119.36887,1,0.0,111.88917,206.2931,156.0,399.40385,62307.0,189.0,654.0,126.66388,2,0.0,0.8145,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event8_tirf_RAW_Stack.tif,708.0,255.0,255.0,255.0,37.48446,25.41243,1.0,801.0,325.99251,261120.0,162.0,529.0,93.09369,387.96401,335.60476,137.0,263.33577,36077.0,107.0,396.0,85.43498000000002,0,0.0,340.38811,310.62473,137.0,356.52555,48844.0,143.0,529.0,116.70495,0,0.0,0.92698,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event8_tirf_RAW_Stack.tif,501.0,255.0,255.0,255.0,20.98703,26.11277,1.0,569.0,289.74165,164863.0,149.0,430.0,79.14567,170.03885,178.90708999999995,137.0,233.0438,31927.0,89.0,353.0,73.59616,0,0.0,149.96115,153.09291000000005,137.0,305.71533,41883.0,136.0,429.0,86.45791,0,0.0,0.8727600000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event9_tirf_RAW_Stack.tif,394.0,255.0,255.0,255.0,11.04315,34.0,1.0,445.0,1483.17079,660011.0,692.0,2087.0,383.63764,402.76299,352.95129,112.0,1239.82143,138860.0,470.0,1833.0,385.7241,3,0.0,406.23701,380.04871,112.0,1378.75,154420.0,508.0,2046.0,459.69566,0,0.0,0.789,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event10_tirf_RAW_Stack.tif,1040.0,255.0,255.0,255.0,35.75577,65.52788000000001,1.0,1159.0,2818.73684,3266916.0,1112.0,3774.0,831.0973799999998,236.43037,372.49724,156.0,2355.9359,367526.0,406.0,3774.0,1061.3486,5,0.0,210.84486,300.05445,156.0,2471.02564,385480.0,786.0,3754.0,933.3331,2,0.0,0.81316,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event11_tirf_RAW_Stack.tif,855.0,255.0,255.0,255.0,51.37485,24.12573,1.0,959.0,1737.1209600000002,1665899.0,750.0,2489.0,474.08245,398.01121,209.38141,137.0,1357.9854,186044.0,349.0,2239.0,582.8962700000002,1,0.0,333.88531,189.96177,137.0,1558.94161,213575.0,531.0,2366.0,524.67721,4,0.0,0.78896,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event12_tirf_RAW_Stack.tif,455.0,255.0,255.0,255.0,19.86264,35.11099,1.0,520.0,607.41923,315858.0,231.0,879.0,177.83643,229.2966,144.14934,112.0,533.7946400000002,59785.0,220.0,784.0,158.77329,1,0.0,212.19649,173.14134,112.0,568.92857,63720.0,204.0,865.0,201.84597,3,0.0,0.84846,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event13_tirf_RAW_Stack.tif,1295.0,255.0,255.0,255.0,69.98494000000001,30.7973,1.0,1440.0,507.58055999999993,730916.0,229.0,799.0,148.01043,338.17262,157.19654,177.0,395.41808,69989.0,111.0,679.0,170.02923,1,0.0,249.49059,126.78168,177.0,433.56497,76741.0,226.0,673.0,118.23973,0,0.0,0.77054,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_2_event13_tirf_RAW_Stack.tif,337.0,255.0,255.0,255.0,12.87389,28.65727,1.0,384.0,424.17708,162884.0,187.0,570.0,101.22892,50.03676,266.61891,112.0,362.95536,40651.0,90.0,562.0,149.30182,1,0.0,50.03676,290.38109,112.0,378.10714,42348.0,142.0,570.0,115.71107,2,0.0,0.7421300000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event14_tirf_RAW_Stack.tif,619.0,255.0,255.0,255.0,23.0832,39.30291,1.0,693.0,673.2640700000002,466572.0,249.0,1003.0,182.49019,176.00333999999995,339.8764,156.0,576.7243599999998,89969.0,167.0,883.0,195.38741,3,0.0,160.38006,303.38857,156.0,647.63462,101031.0,294.0,973.0,212.06773,7,0.0,0.84639,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_2_event14_tirf_RAW_Stack.tif,460.0,255.0,255.0,255.0,11.72609,32.44348,1.0,516.0,651.9651200000002,336414.0,307.0,899.0,164.02538,259.92825,224.4305,156.0,586.87179,91552.0,266.0,858.0,167.63388,4,0.0,259.92825,253.5695,156.0,621.0833299999998,96889.0,207.0,899.0,194.21541,0,0.0,0.8326600000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event16_tirf_RAW_Stack.tif,1119.0,255.0,255.0,255.0,54.58758,44.12198,1.0,1258.0,617.80525,777199.0,210.0,1010.0,189.97188,298.17666,261.39695,156.0,522.38462,81492.0,213.0,781.0,165.45638,4,0.0,222.9759,302.87925,156.0,555.25641,86620.0,183.0,870.0,184.45497,2,0.0,0.8368700000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event17_tirf_RAW_Stack.tif,735.0,255.0,255.0,255.0,25.20748,43.4415,1.0,832.0,784.90745,653043.0,323.0,1415.0,272.5141,247.0209,90.75859,156.0,562.3141,87721.0,331.0,809.0,124.85077,4,0.0,270.64743,142.93761,156.0,886.6923099999998,138324.0,323.0,1415.0,329.85443,0,0.0,0.8823,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event19_tirf_RAW_Stack.tif,683.0,255.0,255.0,255.0,21.61567,41.46193,1.0,762.0,1811.15486,1380100.0,790.0,2691.0,492.06591,260.20347000000004,284.545,156.0,1485.76923,231780.0,561.0,2234.0,489.63300000000004,1,0.0,270.38209,238.36378,156.0,1636.64103,255316.0,608.0,2639.0,534.0274099999998,1,0.0,0.78672,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event20_tirf_RAW_Stack.tif,1028.0,255.0,255.0,255.0,33.4144,50.51459000000001,1.0,1147.0,600.98518,689330.0,264.0,936.0,184.86707,343.18459,266.6114,177.0,514.23729,91020.0,146.0,882.0,207.73886,0,0.0,307.73859,206.43385,177.0,607.74011,107570.0,190.0,933.0,215.30557,0,0.0,0.90652,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event21_tirf_RAW_Stack.tif,1193.0,255.0,255.0,255.0,17.74895,63.42372,1.0,1309.0,1711.9893,2240994.0,767.0,2637.0,446.60258,140.15498,77.23788,177.0,1364.39548,241498.0,682.0,1865.0,297.35491,0,0.0,151.16563,157.71819,177.0,1567.66102,277476.0,324.0,2518.0,636.31812,2,0.0,0.81303,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_2_event21_tirf_RAW_Stack.tif,820.0,255.0,255.0,255.0,44.30854,21.08537,1.0,919.0,1297.41893,1192328.0,588.0,1832.0,339.31151,322.94761,364.28243,137.0,1113.14599,152501.0,372.0,1671.0,374.51544,3,0.0,262.03973,346.76159,137.0,1228.93431,168364.0,461.0,1786.0,390.42835,1,0.0,0.8667299999999999,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_2_event6_tirf_RAW_Stack.tif,899.0,255.0,255.0,255.0,33.01502,49.99277,1.0,1002.0,457.1008,458015.0,187.0,733.0,141.66455,371.76233,214.63298,177.0,388.47458,68760.0,174.0,609.0,117.25856,1,0.0,397.51261,159.96469,177.0,393.68362,69682.0,78.0,682.0,157.38734,1,0.0,0.79299,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event7_tirf_RAW_Stack.tif,691.0,255.0,255.0,255.0,20.38857,42.60709,1.0,779.0,450.93325,351277.0,198.0,685.0,129.59727,431.89294,136.3498,137.0,416.05839,57000.0,183.0,607.0,119.75200000000001,0,0.0,444.05577,188.88958,137.0,418.32117,57310.0,121.0,666.0,162.32076,1,0.0,0.88907,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event8_tirf_RAW_Stack.tif,763.0,255.0,255.0,255.0,27.20773,40.59174,1.0,861.0,447.63298,385412.0,191.0,671.0,127.66622,287.6807,303.53217,137.0,388.64234,53244.0,136.0,618.0,132.39033999999998,1,0.0,262.36466,354.99741,137.0,415.58394,56935.0,200.0,597.0,119.11102,0,0.0,0.8576,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_2_event9_tirf_RAW_Stack.tif,842.0,255.0,255.0,255.0,42.6924,33.48219,1.0,955.0,912.86283,871784.0,351.0,1398.0,279.98153,227.76089,148.98719,156.0,763.32692,119079.0,334.0,1206.0,239.53625,0,0.0,181.14383,193.9524,156.0,807.23077,125928.0,220.0,1225.0,300.17109,2,0.0,0.8056,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event10_tirf_RAW_Stack.tif,625.0,255.0,255.0,255.0,27.3544,37.2296,1.0,710.0,1923.2169,1365484.0,860.0,2729.0,548.17021,146.88645,375.3452,137.0,1573.92701,215628.0,580.0,2585.0,581.29539,0,0.0,117.67796,339.0061100000001,137.0,1698.65693,232716.0,680.0,2597.0,524.3104099999998,4,0.0,0.77788,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event12_tirf_RAW_Stack.tif,700.0,255.0,255.0,255.0,41.62571,14.38857,1.0,779.0,293.00385,228250.0,143.0,387.0,65.41081,325.71363,215.6071,137.0,245.93431,33693.0,97.0,356.0,72.32567,0,0.0,274.22313,209.97236,137.0,274.81022,37649.0,102.0,385.0,82.68078,0,0.0,0.83799,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event13_tirf_RAW_Stack.tif,928.0,255.0,255.0,255.0,33.18642,49.03448,1.0,1044.0,784.6494299999998,819174.0,306.0,1323.0,254.41431,292.91163,232.57162,156.0,610.74359,95276.0,262.0,955.0,195.93899,1,0.0,324.04876,169.40006,156.0,710.25,110799.0,207.0,1258.0,282.28795,2,0.0,0.78859,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_3_event13_tirf_RAW_Stack.tif,547.0,255.0,255.0,255.0,25.383000000000003,36.56216,1.0,618.0,1119.33657,691750.0,428.0,1657.0,338.48752,166.85863,211.28274,137.0,898.2700699999998,123063.0,326.0,1506.0,310.5178,8,0.0,184.63549,179.43497,137.0,983.13869,134690.0,235.0,1598.0,378.94096,1,0.0,0.74563,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event1_tirf_RAW_Stack.tif,537.0,255.0,255.0,255.0,30.00093,17.92831,1.0,607.0,426.25535,258737.0,224.0,604.0,108.13095,133.98244,223.58333,156.0,375.47436,58574.0,156.0,592.0,120.68848,4,0.0,166.97716,237.51231,156.0,386.6859,60323.0,182.0,577.0,106.6081,0,0.0,0.80391,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event2_tirf_RAW_Stack.tif,894.0,255.0,255.0,255.0,29.15213,47.25056,1.0,1007.0,105.20357,105940.0,41.0,196.0,29.80202,330.06047,214.09689,177.0,110.03955,19477.0,11.0,153.0,31.57429,0,0.0,301.59958,270.22253,177.0,115.85876,20507.0,34.0,196.0,44.81157,0,0.0,1.11826,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event4_tirf_RAW_Stack.tif,866.0,255.0,255.0,255.0,44.36259,36.85912,1.0,981.0,641.84302,629648.0,248.0,1009.0,195.67417,96.41789,270.55225,137.0,524.29197,71828.0,152.0,794.0,200.76835,0,0.0,151.88117,231.8779,137.0,600.12409,82217.0,180.0,967.0,221.74914,1,0.0,0.8357399999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event7_tirf_RAW_Stack.tif,812.0,255.0,255.0,255.0,30.560340000000004,37.91379000000001,1.0,917.0,442.63904,405900.0,179.0,660.0,127.08291,207.56653,272.06069,156.0,364.80128,56909.0,137.0,598.0,128.47324,0,0.0,246.62991,228.11393,156.0,388.57051,60617.0,148.0,599.0,127.78925,1,0.0,0.79028,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_3_event8_tirf_RAW_Stack.tif,695.0,255.0,255.0,255.0,14.7446,49.2482,1.0,778.0,718.1593799999998,558728.0,358.0,1062.0,188.69064,65.94899000000001,279.13349,112.0,554.13393,62063.0,241.0,827.0,156.20893999999996,0,0.0,68.43579,222.92677,112.0,660.1428599999998,73936.0,233.0,1007.0,212.92844,3,0.0,0.79567,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_4_event10_tirf_RAW_Stack.tif,546.0,255.0,255.0,255.0,37.27656,18.9011,1.0,615.0,382.49919,235237.0,170.0,601.0,109.11472,247.4477,377.97147,137.0,303.85401,41628.0,80.0,502.0,123.32826,1,0.0,214.05054,363.84147,137.0,357.41606,48966.0,146.0,572.0,102.34534,3,0.0,0.7794800000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_4_event11_tirf_RAW_Stack.tif,508.0,255.0,255.0,255.0,34.99409,25.82283,1.0,576.0,529.95312,305253.0,203.0,754.0,151.21145,352.57079,305.34105,137.0,473.44526,64862.0,193.0,723.0,158.24353,0,0.0,322.67521,322.0964,137.0,501.37226,68688.0,191.0,754.0,176.69257,0,0.0,0.8572799999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_4_event12_tirf_RAW_Stack.tif,1115.0,255.0,255.0,255.0,24.15471,68.39506999999999,1.0,1246.0,1921.54254,2394242.0,738.0,2968.0,576.6383099999998,235.13741,325.83403,137.0,1704.27737,233486.0,588.0,2712.0,604.07414,1,0.0,250.97896,235.18631,137.0,1761.8832100000004,241378.0,432.0,2726.0,692.47959,2,0.0,0.87766,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_4_event12_tirf_RAW_Stack.tif,638.0,255.0,255.0,255.0,32.17712,29.38401,1.0,730.0,968.18767,706777.0,433.0,1542.0,283.627,84.59206999999998,101.90815,137.0,739.3138700000002,101286.0,290.0,1080.0,235.49443,1,0.0,124.25528,134.27865,137.0,861.0146,117959.0,211.0,1542.0,417.24236,2,0.0,0.74841,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_4_event4_tirf_RAW_Stack.tif,955.0,255.0,255.0,255.0,40.76492,57.99005,1.0,1073.0,1793.97484,1924935.0,668.0,3007.0,565.7065,383.77035,91.14824,137.0,1513.13139,207299.0,333.0,2256.0,572.5072299999998,2,0.0,357.1415,162.57378,137.0,1816.47445,248857.0,646.0,3007.0,744.92291,3,0.0,0.90563,,,,,,,,,fliC-,Solid
