 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Strain,Growth
1,fliC-_PaQa_solid_0_event3_tirf_RAW_Stack.tif,523,255,255,255,13.03537,37.06405,1,588,647.7312900000001,380866.0,287,919,167.05473999999998,269.05762999999996,297.91861,137,581.9708,79730.0,256,864,164.47349,3,0,275.83431,261.06161000000003,137,586.75912,80386.0,217,870,173.63296,0,0,0.83121,fliC-,Liquid
1,fliC-_PaQa_solid_0_event4_tirf_RAW_Stack.tif,614,255,255,255,37.08632,21.20358,1,691,1622.4442800000002,1121109.0,736,2259,413.21277000000003,236.75385,216.29921000000002,137,1376.48175,188578.0,648,2040,369.33549,4,0,275.94755,200.94135,137,1494.38686,204731.0,795,2196,397.69877,4,0,0.82245,fliC-,Liquid
1,fliC-_PaQa_solid_0_event5_tirf_RAW_Stack.tif,498,255,255,255,18.4759,29.431729999999998,1,565,854.9097300000001,483024.0,395,1180,225.49531000000002,387.79886,421.57198,137,719.55474,98579.0,259,1116,246.87565,0,0,372.54689,391.76402,137,793.67153,108733.0,279,1145,237.61032000000003,1,0,0.79857,fliC-,Liquid
2,fliC-_PaQa_solid_0_event5_tirf_RAW_Stack.tif,494,255,255,255,37.8502,21.17409,1,557,889.7181300000001,495573.0,368,1353,256.27004,77.93758000000001,302.46192,137,759.16058,104005.0,399,1140,208.51778000000002,2,0,107.93092,313.88288,137,860.81022,117931.0,368,1349,286.24748999999997,2,0,0.8377,fliC-,Liquid
1,fliC-_PaQa_solid_0_event6_tirf_RAW_Stack.tif,737,255,255,255,36.38738,29.50678,1,834,333.67626,278286.0,153,529,97.13275,200.97338,147.66787,177,279.19774,49418.0,113,434,89.67841,2,0,246.12049,176.18348,177,304.25424,53853.0,98,529,133.22784,1,0,0.80009,fliC-,Liquid
1,fliC-_PaQa_solid_0_event7_tirf_RAW_Stack.tif,656,255,255,255,12.4375,45.38872,1,733,602.97408,441980.0,263,866,154.80189,404.87446,180.24166,137,525.92701,72052.0,156,772,181.26896000000002,2,0,396.92573,228.72558999999998,137,530.93431,72738.0,153,857,206.12483,0,0,0.81614,fliC-,Liquid
1,fliC-_PaQa_solid_0_event8_tirf_RAW_Stack.tif,554,255,255,255,13.270760000000001,39.04332,1,620,437.81452,271445.0,218,643,108.93461,403.93561,359.43231000000003,137,382.38686,52387.0,142,613,131.35612,1,0,409.17689,397.55233,137,390.83942,53545.0,208,535,88.2615,0,0,0.8082,fliC-,Liquid
1,fliC-_PaQa_solid_0_event9_tirf_RAW_Stack.tif,653,255,255,255,38.55513,12.66845,1,729,375.68313,273873.0,176,522,81.24226,219.96845,88.50561,137,298.05839,40834.0,109,424,90.62064000000001,3,0,170.95571999999999,82.07398,137,336.9781,46166.0,128,482,104.74573000000001,0,0,0.7731,fliC-,Liquid
2,fliC-_PaQa_solid_0_event9_tirf_RAW_Stack.tif,815,255,255,255,18.07546,43.26442,1,908,1041.7676199999999,945925.0,502,1515,264.02891,409.31097,452.70735999999994,137,804.69343,110243.0,383,1150,213.46988,3,0,421.68903,393.29264,137,985.7299300000001,135045.0,449,1366,255.3758,6,0,0.81007,fliC-,Liquid
1,fliC-_PaQa_solid_1_event10_tirf_RAW_Stack.tif,613,255,255,255,22.9323,38.116640000000004,1,694,534.63833,371039.0,205,802,153.08373,137.04316,272.38567,137,435.72263,59694.0,176,683,140.70582,2,0,117.35546000000001,313.32547999999997,137,479.92700999999994,65750.0,160,783,178.26058,1,0,0.78294,fliC-,Liquid
2,fliC-_PaQa_solid_1_event10_tirf_RAW_Stack.tif,447,255,255,255,32.202459999999995,19.759510000000002,1,506,1059.41897,536066.0,426,1616,306.81971,166.67061999999999,480.6501,137,967.9124099999999,132604.0,266,1587,397.69423,3,0,142.46538999999999,466.12307999999996,137,978.0292,133990.0,505,1403,252.5341,1,0,0.83767,fliC-,Liquid
1,fliC-_PaQa_solid_1_event11_tirf_RAW_Stack.tif,811,255,255,255,27.766340000000003,37.87978,1,912,476.96491,434992.0,202,684,127.15105,355.63837,472.30920999999995,156,410.5,64038.0,181,634,123.30368999999999,3,0,387.18586,424.57451,156,417.55127999999996,65138.0,166,654,137.80118000000002,1,0,0.8123,fliC-,Liquid
1,fliC-_PaQa_solid_1_event12_tirf_RAW_Stack.tif,467,255,255,255,31.998929999999998,15.996789999999999,1,526,868.3992400000001,456778.0,384,1235,233.70702000000003,226.88936,218.12705,137,728.1021900000001,99750.0,189,1147,277.58436,1,0,195.03179,212.31126,137,867.05839,118787.0,409,1235,240.94861,2,0,0.84364,fliC-,Liquid
