Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep,MSD,RMSD,PaqaTotalFluorescence,rfpTotalFluorescence,PaQa_RFP_ratio
Track_26,101,0,0,0,0,0,300,0,300,0.52228,25,26,284.65531,131.37634,0,0.0225,0.18216,5.138e-08,0.018359999999999998,0.02311,3.2772300000000003,4.76795,2.76337,3.31158,0.26128,pilT-pilA-fliC-,PaQa,0,1,0.003000072712040727,0.3183528357341702,124.95438,452.28627,0.27627
Track_33,101,0,0,0,0,0,300,0,300,0.9016200000000001,31,33,82.75421999999998,141.5483,0,0.032760000000000004,0.46667,1.3e-07,0.01649,0.059579999999999994,3.02299,3.6566099999999997,2.29616,3.07018,0.22324000000000002,pilT-pilA-fliC-,PaQa,0,1,0.010158047075097463,0.5763513812623223,210.08814,726.1719099999998,0.28931
Track_37,101,0,0,0,0,0,300,0,300,0.59431,35,37,116.2283,144.23309,0,0.03327,0.14864000000000002,7.646e-08,0.02508,0.027089999999999996,3.1314900000000003,3.74776,2.4175,3.18115,0.2912,pilT-pilA-fliC-,PaQa,0,1,0.01062737862515099,0.5156952925846883,350.56939,1136.20818,0.30854000000000004
Track_44,101,0,0,0,0,0,300,0,300,0.27695,42,44,241.95014,149.80218,0,0.045860000000000005,0.11250999999999999,2.421e-08,0.043019999999999996,0.02478,3.91131,4.34667,3.37776,3.88741,0.22751999999999997,pilT-pilA-fliC-,PaQa,0,1,0.016152363837963094,0.24010062029282592,242.30376,723.63691,0.33484
Track_45,64,0,0,0,0,0,189,0,189,0.51002,43,45,274.03586,149.99603000000005,0,0.015780000000000002,0.07577,3.8380000000000004e-08,0.008320000000000001,0.01798,3.5419099999999997,3.95396,3.27866,3.5104900000000003,0.12139000000000001,pilT-pilA-fliC-,PaQa,0,1,0.001460809348691158,0.3119038225616826,121.04626,1206.55444,0.10032
Track_46,101,0,0,0,0,0,300,0,300,0.18061,44,46,113.56108,150.35574,0,0.02337,0.29325999999999997,1.0440000000000001e-08,0.013019999999999999,0.04643,3.51844,6.63055,3.05366,3.5021,0.36234,pilT-pilA-fliC-,PaQa,0,1,0.011188074825705989,0.19441056219249098,275.36439,471.61565,0.58387
Track_48,94,0,0,0,0,0,279,0,279,0.28965,46,48,183.57963999999998,152.95116000000004,0,0.04918,0.19877999999999998,2.7969999999999998e-08,0.04759,0.03165,3.3993300000000004,3.8086599999999997,2.5047,3.4088300000000005,0.21195,pilT-pilA-fliC-,PaQa,0,1,0.019303727515561784,0.2177852058869807,275.68126,1076.42443,0.25611
Track_49,101,0,0,0,0,0,300,0,300,0.23529,47,49,24.375,153.9458,0,0.01125,0.08347,0.0,2.826e-07,0.016730000000000002,2.74424,3.3001400000000003,2.29955,2.6520599999999996,0.26413000000000003,pilT-pilA-fliC-,PaQa,0,1,0.0032175127911333074,0.22558151552598416,168.47188,827.67754,0.20355
Track_52,101,0,0,0,0,0,300,0,300,0.35185,50,52,70.85,157.3,0,0.01325,0.061329999999999996,0.0,4.3719999999999997e-07,0.01746,2.85623,3.14249,2.38571,2.85072,0.13309,pilT-pilA-fliC-,PaQa,0,1,0.003404497453756401,0.2320650722275969,224.45314,758.8100400000002,0.2958
Track_53,101,0,0,0,0,0,300,0,300,0.30924,51,53,82.26182,157.25072,0,0.008620000000000001,0.05112,0.0,0.00207,0.01266,3.4032699999999996,3.89275,3.0724400000000003,3.4177699999999995,0.16926,pilT-pilA-fliC-,PaQa,0,1,0.0005943265498465617,0.25595121977830276,179.35126,603.9637799999998,0.29696
Track_54,101,0,0,0,0,0,300,0,300,0.2875,52,54,279.03932000000003,157.81083999999996,0,0.021509999999999998,0.10031,0.0,0.02055,0.020040000000000002,3.7898400000000003,4.24514,3.4685699999999997,3.8273,0.14807,pilT-pilA-fliC-,PaQa,0,1,0.001562467893506618,0.24110174747189475,426.93627,1173.49381,0.36382
Track_58,101,0,0,0,0,0,300,0,300,0.36246,56,58,131.29943,166.53646,0,0.02053,0.07547000000000001,1.1299999999999999e-08,0.01951,0.01789,2.97724,3.36029,2.48299,3.03023,0.20956,pilT-pilA-fliC-,PaQa,0,1,0.004320898611931318,0.32273167824525484,149.88188,505.52128,0.29649000000000003
Track_64,57,0,0,0,0,0,168,0,168,0.36336,62,64,244.72501,171.275,0,0.01941,0.09867000000000001,9.474e-14,0.01125,0.02327,2.8171,3.17656,1.70377,2.90732,0.29293,pilT-pilA-fliC-,PaQa,0,1,0.005482812437473246,0.30974629646119933,249.69751,930.66192,0.2683
Track_65,101,0,0,0,0,0,300,0,300,0.4301,63,65,134.72911000000002,171.96326000000005,0,0.01548,0.09511,2.093e-08,0.00253,0.021240000000000002,3.48589,4.09641,3.00179,3.51234,0.22859000000000002,pilT-pilA-fliC-,PaQa,0,1,0.004177224784245722,0.3272643548127739,115.13126,322.68439,0.35679
Track_67,101,0,0,0,0,0,300,0,300,0.30493000000000003,65,67,28.97878,174.18399,0,0.03511,0.17573,3.4439999999999997e-09,0.02908,0.03015,2.69246,3.31176,1.5666799999999999,2.79216,0.3516,pilT-pilA-fliC-,PaQa,0,1,0.004972302272166111,0.3194470825113273,125.79938,289.41251,0.43467
Track_73,101,0,0,0,0,0,300,0,300,0.47268999999999994,71,73,125.72822,180.75288,0,0.02095,0.15208,0.00059,0.01344,0.02333,2.8314,3.25552,2.32041,2.7966900000000003,0.2282,pilT-pilA-fliC-,PaQa,0,1,0.004526175899867048,0.4883143219546265,306.41814,1306.47569,0.23454
Track_77,61,0,0,0,0,0,180,0,180,0.50802,75,77,46.87077,189.27662,0,0.06079,0.27924,1.104e-07,0.04372,0.051039999999999995,3.42996,3.97484,2.6520599999999996,3.50506,0.35914,pilT-pilA-fliC-,PaQa,0,1,0.04501178672918934,0.5175438510648129,112.17376000000002,359.12502,0.31235
Track_80,101,0,0,0,0,0,300,0,300,0.5872,78,80,137.15001999999998,190.39616999999998,0,0.02009,0.13118,0.0,0.00573,0.02922,3.7627699999999997,4.1442,3.0345400000000002,4.00701,0.37362,pilT-pilA-fliC-,PaQa,0,1,0.006626047037081692,0.37280192744807716,127.70063,521.78753,0.24474
Track_81,96,0,0,0,0,0,285,0,285,0.11019000000000001,79,81,68.52849,190.83778999999998,0,0.04705,0.20761999999999997,9.567e-08,0.04242,0.03601,2.95132,3.7513099999999997,2.3437200000000002,2.93643,0.25089,pilT-pilA-fliC-,PaQa,0,1,0.015634177926583216,0.3369271555552192,262.79501,975.65817,0.26935
Track_85,101,0,0,0,0,0,300,0,300,0.28981999999999997,82,85,131.01792,197.50888,0,0.014530000000000001,0.08718,0.0,2.9999999999999997e-05,0.01879,2.6465400000000003,3.17653,1.9961200000000001,2.61385,0.25023,pilT-pilA-fliC-,PaQa,0,1,0.0028239408224885777,0.27244760783681243,218.96064,968.05317,0.22619
Track_97,101,0,0,0,0,0,300,0,300,0.26803,94,97,162.38394,206.97361999999998,0,0.03128,0.34187,1.452e-08,0.01616,0.06486,3.54014,5.3818699999999975,1.9862400000000002,3.6391199999999997,0.3781,pilT-pilA-fliC-,PaQa,0,1,0.026190832787660927,0.29223640905609694,167.09876,505.2044,0.33075
Track_98,101,0,0,0,0,0,300,0,300,0.46496000000000004,95,98,3.6347400000000003,207.32595,0,0.02793,0.16093,6.133999999999999e-08,0.01989,0.028689999999999997,3.1606400000000003,3.6943599999999996,2.45798,3.15092,0.28504,pilT-pilA-fliC-,PaQa,0,1,0.005518604146340616,0.28570940417144486,130.44688,393.98127,0.3311
Track_109,101,0,0,0,0,0,300,0,300,0.15888,106,109,167.29638,214.00198999999998,0,0.013669999999999998,0.0738,1.9849999999999999e-10,0.00763,0.01811,3.00963,3.48799,2.2903700000000002,3.11552,0.31516,pilT-pilA-fliC-,PaQa,0,1,0.001366151391930675,0.21333127587862358,136.15063,452.18065,0.3011
Track_111,101,0,0,0,0,0,300,0,300,0.26716999999999996,108,111,44.593090000000004,221.4357,0,0.040839999999999994,0.21195999999999998,1.838e-08,0.0398,0.03494,2.0028599999999996,2.7574099999999997,1.06623,2.092,0.31543000000000004,pilT-pilA-fliC-,PaQa,0,1,0.022520021284984728,0.2438991484404933,123.58126,284.76501,0.43398
Track_116,101,0,0,0,0,0,300,0,300,0.09808,112,116,49.299929999999996,226.81927000000002,0,0.03782,0.18656,0.00025,0.029039999999999996,0.032369999999999996,2.90215,4.0533800000000015,1.56399,2.9233700000000002,0.56213,pilT-pilA-fliC-,PaQa,0,1,0.003282406639671961,0.37743163686819026,316.66377,1038.18818,0.30502
Track_120,101,0,0,0,0,0,300,0,300,0.33471,116,120,252.52358999999998,229.73542,0,0.009009999999999999,0.054310000000000004,1.3800000000000002e-07,0.0026100000000000003,0.01273,4.06367,4.32976,3.63409,4.1777,0.19293,pilT-pilA-fliC-,PaQa,0,1,0.000912443466173499,0.25436423014450205,153.36751,497.49377,0.30828
Track_123,101,0,0,0,0,0,300,0,300,0.92643,119,123,32.46248,231.56297999999998,0,0.04021,0.33097,0.0,0.0198,0.05413,2.09115,2.7044900000000003,1.24902,2.1309099999999996,0.31275,pilT-pilA-fliC-,PaQa,0,1,0.018656020225938347,0.38760561835195856,207.65876,282.12439,0.73605
Track_124,101,0,0,0,0,0,300,0,300,0.98931,120,124,274.46078,232.22397,0,0.03927,0.35746999999999995,7.718999999999999e-08,0.02071,0.05509,4.95711,6.02918,2.36405,5.32444,0.9801700000000001,pilT-pilA-fliC-,PaQa,0,1,0.03183163322388975,0.845868174708091,225.40376,899.71379,0.25053000000000003
Track_125,101,0,0,0,0,0,300,0,300,0.31645,121,125,223.50711,233.21034,0,0.04222,0.1205,2.572e-08,0.04094,0.026680000000000002,3.32513,4.02401,2.6370400000000003,3.3328900000000004,0.22071999999999997,pilT-pilA-fliC-,PaQa,0,1,0.008960026954571886,0.37735977598441206,309.48127,437.6044,0.70722
Track_127,101,0,0,0,0,0,300,0,300,0.21825,123,127,150.60876000000005,235.31485,0,0.022959999999999998,0.31795,3.6670000000000003e-09,0.01264,0.044039999999999996,3.10374,3.76441,1.07579,3.0843,0.32795,pilT-pilA-fliC-,PaQa,0,1,0.013317395924853426,0.26034312938507925,138.36876,361.97689,0.38226
Track_129,101,0,0,0,0,0,300,0,300,0.21832,125,129,244.02265,238.08234,0,0.027460000000000002,0.2398,1.1380000000000001e-07,0.01175,0.04648,3.69763,3.98794,3.31285,3.6653599999999997,0.13460999999999998,pilT-pilA-fliC-,PaQa,0,1,0.0066878453409966775,0.2482857557432493,163.71876,605.75941,0.27026999999999995
Track_135,101,0,0,0,0,0,300,0,300,0.36817,131,135,246.05098999999998,251.27882999999997,0,0.022359999999999998,0.12352,3.286e-08,0.016890000000000002,0.02425,2.53111,2.9481900000000003,1.07579,2.52167,0.32504,pilT-pilA-fliC-,PaQa,0,1,0.006211378529602792,0.2861514796327378,147.87501,957.49067,0.15444000000000002
Track_140,101,0,0,0,0,0,300,0,300,0.29375999999999997,136,140,267.61417,255.9492,0,0.021519999999999997,0.11909000000000006,1.534e-08,0.014969999999999999,0.02306,3.4042800000000004,3.76395,2.92021,3.4320699999999995,0.1871,pilT-pilA-fliC-,PaQa,0,1,0.0022113493975448074,0.2493164408036421,168.15501,1245.84694,0.13497
Track_141,101,0,0,0,0,0,300,0,300,0.4176,137,141,319.39519,258.15274,0,0.01445,0.050960000000000005,0.0,0.01395,0.014419999999999999,3.45595,3.9205099999999997,2.91236,3.55694,0.23369,pilT-pilA-fliC-,PaQa,0,1,0.0012130039752002125,0.31292644752239596,72.2475,158.22626,0.45661
Track_146,101,0,0,0,0,0,300,0,300,0.4675,142,146,108.26421,265.38041,0,0.036969999999999996,0.10099,2.5989999999999996e-08,0.03405,0.02622,3.10158,3.95736,2.4960400000000003,3.10303,0.41698999999999997,pilT-pilA-fliC-,PaQa,0,1,0.0064695683563830595,0.337286200589349,101.08313,359.86439,0.28089000000000003
Track_149,101,0,0,0,0,0,300,0,300,0.54524,145,149,274.76472,268.11381,0,0.07053999999999999,0.22445,2.5750000000000002e-08,0.061220000000000004,0.04504,3.0479,4.08415,2.48775,2.99293,0.27921999999999997,pilT-pilA-fliC-,PaQa,0,1,0.017120059913107027,0.594270819515825,218.64376,1124.16693,0.19449
Track_155,101,0,0,0,0,0,300,0,300,0.35161,151,155,323.96974,272.42916,0,0.020669999999999997,0.06525,0.0,0.01944,0.01993,2.30995,2.68297,1.89595,2.2136,0.16345,pilT-pilA-fliC-,PaQa,0,1,0.003033865080432385,0.2606081995736212,239.66314,724.1650400000002,0.33095
Track_163,101,0,0,0,0,0,300,0,300,0.29428000000000004,159,163,278.11307,281.19325,0,0.02273,0.11370999999999999,1.589e-07,0.02081,0.0199,3.3912199999999997,3.6563,2.95107,3.4412800000000003,0.15569000000000002,pilT-pilA-fliC-,PaQa,0,1,0.004951676364862116,0.3029151254328386,159.17688,546.6094,0.29121
Track_164,101,0,0,0,0,0,300,0,300,0.325,160,164,332.47501,281.12501000000003,0,0.00542,0.10833,0.0,0.0,0.02373,4.48022,4.88117,3.69955,4.5077,0.27649,pilT-pilA-fliC-,PaQa,0,1,0.0022026198256622095,0.2833284313301815,129.81313,423.6619,0.30641
Track_167,101,0,0,0,0,0,300,0,300,0.08155,163,167,273.05259,283.81666,0,0.05341,0.13869,1.82e-07,0.050839999999999996,0.03258,3.0824,3.61196,2.61737,3.07192,0.22395,pilT-pilA-fliC-,PaQa,0,1,0.026707149361186643,0.3339388323615611,301.98189,1129.87068,0.26727
Track_172,101,0,0,0,0,0,300,0,300,0.38379,168,172,79.84281999999997,289.25184,0,0.04858,0.26229,0.0,0.039830000000000004,0.05087,3.57315,4.31773,2.2355,3.5894800000000004,0.3542,pilT-pilA-fliC-,PaQa,0,1,0.040083005496224705,0.31912098718822945,235.75501,536.99753,0.43902
Track_184,101,0,0,0,0,0,300,0,300,0.6572600000000001,179,184,167.39931,300.44921,0,0.03843,0.22173,2.867e-07,0.03215,0.04088,3.5349800000000005,5.4955,1.43594,3.06712,1.1667,pilT-pilA-fliC-,PaQa,0,1,0.019493532487870308,0.4529829286485428,112.17376000000002,847.85192,0.1323
Track_185,101,0,0,0,0,0,300,0,300,0.55782,180,185,219.78332000000003,300.93436,0,0.039169999999999996,0.20318,1.271e-08,0.03506,0.03123,3.50501,4.14711,2.80335,3.46949,0.31178,pilT-pilA-fliC-,PaQa,0,1,0.008046211797074942,0.49074619245291284,148.93126,491.79002,0.30284
Track_189,52,0,0,0,0,0,153,0,153,0.32493,184,189,223.27492999999998,309.23751,0,0.06425,0.39239,0.0,0.03893,0.08446000000000001,2.50047,3.74356,1.06975,2.63109,0.47201000000000004,pilT-pilA-fliC-,PaQa,0,1,0.027423329669099224,0.24914999332239565,447.11065,1451.71007,0.30799
Track_192,101,0,0,0,0,0,300,0,300,0.34941,187,192,105.51158000000001,314.29138,0,0.02412,0.08372,0.0,0.0198,0.01942,3.27915,3.94432,2.48386,3.27776,0.26745,pilT-pilA-fliC-,PaQa,0,1,0.005163086996013532,0.3410364573531633,113.75813,950.30817,0.11971
Track_193,56,0,0,0,0,0,165,0,165,0.59478,188,193,202.77981,315.14255,0,0.03305,0.09066,0.0,0.03211,0.02762,2.84308,3.45974,2.3227900000000004,2.6520599999999996,0.30567,pilT-pilA-fliC-,PaQa,0,1,0.008287672928357167,0.44709396400634854,167.31001,1432.27507,0.11681
Track_196,101,0,0,0,0,0,300,0,300,0.975,191,196,220.02501,0.0,0,0.00975,0.10833,0.0,0.0,0.031160000000000007,3.9932199999999995,4.876,3.3541,3.8269,0.38858000000000004,pilT-pilA-fliC-,PaQa,0,1,0.009506250000000813,0.4299345880480104,49.96063,154.84626,0.32265
Track_197,101,0,0,0,0,0,300,0,300,0.25445,192,197,252.75142000000002,2.3007400000000002,0,0.02156,0.11528,1.4580000000000002e-08,0.02076,0.02373,2.69135,3.3944900000000002,1.73653,2.6888799999999997,0.25898000000000004,pilT-pilA-fliC-,PaQa,0,1,0.001243801378814794,0.26368061345877797,91.6825,238.81814,0.3839
Track_200,101,0,0,0,0,0,300,0,300,0.13594,195,200,94.46155999999999,2.9931400000000004,0,0.04108,0.21334,0.0,0.03638,0.03544,3.3964,4.11121,3.07763,3.4127099999999997,0.15674000000000002,pilT-pilA-fliC-,PaQa,0,1,0.014653413847036872,0.22205197131077362,149.98751,530.0262799999998,0.28298
Track_203,101,0,0,0,0,0,300,0,300,0.8234799999999999,198,203,112.15406999999999,9.18924,0,0.023030000000000002,0.2737,7.255e-08,0.016909999999999998,0.03302,2.95341,4.602130000000002,2.2725299999999997,2.73927,0.58297,pilT-pilA-fliC-,PaQa,0,1,0.010362074604671525,0.8474829463865303,162.66251,476.4744,0.34139
Track_204,101,0,0,0,0,0,300,0,300,0.3896,199,204,38.47293,9.3756,0,0.0215,0.19601,7.012999999999999e-08,0.01014,0.0319,3.67395,4.0418400000000005,1.04025,3.73359,0.35948,pilT-pilA-fliC-,PaQa,0,1,0.009116409547965814,0.2701273204472274,142.27688,403.91002,0.35225
Track_205,101,0,0,0,0,0,300,0,300,0.40385,200,205,61.16047,9.62909,0,0.01445,0.08147,1.1499999999999999e-08,0.0108,0.01545,4.12079,4.41726,3.40038,4.198119999999999,0.23790999999999998,pilT-pilA-fliC-,PaQa,0,1,0.0004510041994942615,0.3329218221159395,148.50876,436.0200200000001,0.3406
Track_208,101,0,0,0,0,0,300,0,300,0.29124,203,208,241.95526,13.13835,0,0.0256,0.07748,7.626e-09,0.02375,0.02005,3.08297,3.49625,2.5219,3.07835,0.1917,pilT-pilA-fliC-,PaQa,0,1,0.005229655148058364,0.28014977213448705,213.04564,343.80939,0.61966
Track_215,101,0,0,0,0,0,300,0,300,0.60868,210,215,318.39794,17.8343,0,0.03327,0.44638,1.1699999999999999e-07,0.02065,0.05026,3.03186,4.77157,2.0646,2.61951,0.83042,pilT-pilA-fliC-,PaQa,0,1,0.005095467512926215,0.6687175657585254,114.28626,492.42377,0.23209
Track_220,53,0,0,0,0,0,156,0,156,0.7330300000000001,215,220,305.79322,23.78255,0,0.02482,0.13557,0.0,0.012830000000000001,0.03274,3.67447,3.95635,3.26056,3.6528,0.13858,pilT-pilA-fliC-,PaQa,0,1,0.007733047193028526,0.2637963621446857,178.29501000000005,732.72066,0.24333
Track_224,101,0,0,0,0,0,300,0,300,0.30028,219,224,313.30199,25.5126,0,0.045810000000000003,0.1803,1.461e-09,0.04058,0.03514,3.4473800000000003,3.92047,3.0694,3.43365,0.1844,pilT-pilA-fliC-,PaQa,0,1,0.012749882757952788,0.27726307289287183,107.52626,306.10127,0.35128000000000004
Track_227,101,0,0,0,0,0,300,0,300,0.36313,221,227,148.2,28.6,0,0.04691,0.11685,7.672e-08,0.0533,0.02852,2.85796,3.26585,2.34585,2.85792,0.20442000000000002,pilT-pilA-fliC-,PaQa,0,1,0.0195319064016787,0.3117139990872946,142.06563,491.79002,0.28887
Track_228,101,0,0,0,0,0,300,0,300,0.29872,222,228,39.26928,30.20751,0,0.029810000000000007,0.21670999999999999,9.026e-08,0.01841,0.03646,2.95289,4.40264,1.2835,2.96508,0.2885,pilT-pilA-fliC-,PaQa,0,1,0.009998162526868888,0.3149569215607127,115.65938,366.41314,0.31565
Track_233,101,0,0,0,0,0,300,0,300,0.44578,227,233,317.61903,32.54647,0,0.04386,0.16925,3.26e-08,0.034460000000000005,0.04102,2.57062,3.15082,2.07422,2.59223,0.22261,pilT-pilA-fliC-,PaQa,0,1,0.013306920283959453,0.350356192418515,181.46376,598.04878,0.30343000000000003
Track_236,101,0,0,0,0,0,300,0,300,0.53935,229,236,257.2673,35.17853,0,0.031439999999999996,0.21779,1.226e-07,0.016819999999999998,0.04215,3.9562,5.04566,2.78571,3.9578300000000004,0.27802,pilT-pilA-fliC-,PaQa,0,1,0.006604411830148423,0.3422168398939489,103.61813,354.37189,0.2924
Track_249,101,0,0,0,0,0,300,0,300,0.14214000000000002,241,249,294.96352,42.32723,0,0.05789,0.27844,0.0,0.03196,0.06819,3.7934,6.30805,2.26924,3.52699,0.96139,pilT-pilA-fliC-,PaQa,0,1,0.02646100474852458,0.40794056116056865,218.22126,834.33192,0.26155
Track_254,101,0,0,0,0,0,300,0,300,0.49523999999999996,246,254,171.925,50.43083,0,0.05065,0.2877,0.0,0.0339,0.05925,3.4708699999999997,5.37779,2.5613099999999998,3.43687,0.3377,pilT-pilA-fliC-,PaQa,0,1,0.0362068603894729,0.6101808867950635,93.3725,319.09314,0.29262
Track_256,101,0,0,0,0,0,300,0,300,0.32458000000000004,248,256,252.85037000000003,52.39659,0,0.01009,0.07492,9.197000000000001e-10,0.00185,0.01567,3.64304,4.50298,3.4124,3.5334,0.28178000000000003,pilT-pilA-fliC-,PaQa,0,1,0.0009058035452848566,0.28524679121422636,93.26688,323.95189,0.2879
Track_257,73,0,0,0,0,0,216,0,216,0.34059,249,257,48.257220000000004,52.604009999999995,0,0.02609,0.10432999999999999,1.3119999999999998e-08,0.02248,0.019719999999999998,3.7737300000000014,4.0446,3.41175,3.7867900000000003,0.15088,pilT-pilA-fliC-,PaQa,0,1,0.005112803883368532,0.23894178083036968,115.97626,409.7194,0.28306
Track_259,101,0,0,0,0,0,300,0,300,0.33181,251,259,194.39665,53.886990000000004,0,0.00897,0.054529999999999995,4.173e-08,0.0007,0.01315,3.1317,3.47735,2.77999,3.02632,0.19629000000000002,pilT-pilA-fliC-,PaQa,0,1,0.000813725236334604,0.3072211308227269,182.09751,638.2919099999998,0.28529
Track_261,101,0,0,0,0,0,300,0,300,0.21179,253,261,329.21606,55.201980000000006,0,0.01937,0.14074,3.742e-09,0.01157,0.02532,3.39681,3.9358400000000002,2.65896,3.4270699999999996,0.2383,pilT-pilA-fliC-,PaQa,0,1,0.0018370261471821897,0.19532371167115045,107.42063,375.18002,0.28632
Track_263,91,0,0,0,0,0,270,0,270,0.9099700000000001,255,263,296.10041,57.11013000000001,0,0.03657,0.32515,4.966e-08,0.02459,0.044969999999999996,2.7912,3.34053,1.78318,2.8095,0.29834,pilT-pilA-fliC-,PaQa,0,1,0.020298641292775428,0.5838796048996648,216.63689,780.04066,0.27773000000000003
Track_271,101,0,0,0,0,0,300,0,300,0.63442,263,271,220.34325,65.64925,0,0.030489999999999996,0.49313999999999997,1.813e-07,0.01459,0.06961,3.94297,5.159269999999999,1.36676,3.92251,0.38805,pilT-pilA-fliC-,PaQa,0,1,0.01955765674931758,0.6422089982684752,122.20813,326.3812700000001,0.37443
Track_280,101,0,0,0,0,0,300,0,300,0.21749000000000002,272,280,300.7146,75.80828000000002,0,0.01695,0.08354,0.0,0.00719,0.02239,3.82482,4.10475,3.35,3.83342,0.22189,pilT-pilA-fliC-,PaQa,0,1,0.005806892020581533,0.2367130551786366,128.86251,402.32565,0.32029
Track_289,79,0,0,0,0,0,234,0,234,0.1625,281,289,40.95,84.825,0,0.01315,0.058910000000000004,0.0,0.0010400000000000001,0.01883,2.54589,2.813,1.7050599999999998,2.7871200000000003,0.35336999999999996,pilT-pilA-fliC-,PaQa,0,1,0.0028511904432875134,0.0845558414561594,130.97501,716.5600400000002,0.18278
Track_295,101,0,0,0,0,0,300,0,300,0.06167,287,295,283.89398,90.41494,0,0.01803,0.12680999999999998,1.693e-08,0.00526,0.02389,2.1823599999999996,2.86563,1.7388599999999999,2.05709,0.34999,pilT-pilA-fliC-,PaQa,0,1,0.004307526163105116,0.16973488881193616,174.91501,572.59315,0.30548000000000003
Track_296,101,0,0,0,0,0,300,0,300,0.38984,288,296,8.83639,95.081,0,0.04498,0.13541,7.109e-08,0.04262,0.03035,3.0834099999999998,3.65006,1.7399099999999998,3.14664,0.27557,pilT-pilA-fliC-,PaQa,0,1,0.015815909744464778,0.26955867931862293,138.15751,512.91503,0.26936
Track_300,101,0,0,0,0,0,300,0,300,0.34484000000000004,291,300,131.3484,101.46916999999999,0,0.0408,0.1019,2.082e-07,0.03974,0.02248,3.97789,4.53619,2.91474,3.97484,0.25214000000000003,pilT-pilA-fliC-,PaQa,0,1,0.008271137800524197,0.33525234587695557,174.07001,445.73752,0.39052
Track_302,101,0,0,0,0,0,300,0,300,0.2833,293,302,259.91165,101.72286,0,0.02486,0.09096,2.872e-08,0.01936,0.02027,4.02395,4.41861,3.4172800000000003,4.06374,0.19619,pilT-pilA-fliC-,PaQa,0,1,0.006559400904143883,0.27546294036766933,227.19939,622.65941,0.36489
Track_303,101,0,0,0,0,0,300,0,300,0.38,294,303,249.53,103.48561,0,0.02482,0.08014,1.561e-08,0.02002,0.01949,3.33417,3.7842,2.91728,3.3001400000000003,0.19998,pilT-pilA-fliC-,PaQa,0,1,0.002840759083703104,0.36401281031716115,191.60376,807.60879,0.23725
Track_0,101,0,0,0,0,0,300,0,300,0.40660999999999997,0,0,291.84997999999996,173.9555,0,0.026969999999999997,0.11168,9.579000000000001e-08,0.02021,0.026680000000000002,3.04579,3.42234,2.1029,3.09172,0.21431,pilT-pilA-fliC-,PaQa,1,1,0.007551613502700167,0.3647926207874729,122.20813,865.06879,0.14127
Track_5,101,0,0,0,0,0,300,0,300,0.5949,5,5,160.01844,197.6389,0,0.05751000000000001,0.21996999999999997,9.403e-09,0.04057,0.055260000000000004,3.3728300000000004,4.3246199999999995,2.04051,3.38595,0.38927,pilT-pilA-fliC-,PaQa,1,1,0.038031202193836516,0.5876887641030717,176.81626,531.8219,0.33247
Track_29,101,0,0,0,0,0,300,0,300,0.52222,29,29,11.16492,283.30856,0,0.037689999999999994,0.19655999999999998,0.0,0.0301,0.035539999999999995,2.8767400000000003,3.39932,2.29221,2.88794,0.27234,pilT-pilA-fliC-,PaQa,1,1,0.006412542596497262,0.40540439453957683,193.08251,455.56065,0.42383
Track_36,101,0,0,0,0,0,300,0,300,0.55177,36,36,243.95763,316.01858,0,0.03349,0.47688,0.0,0.01971,0.05434,3.2715099999999997,4.25019,2.38782,3.07177,0.54509,pilT-pilA-fliC-,PaQa,1,1,0.03108946081024036,0.601249121094577,318.67064,697.01941,0.45719
Track_39,100,0,0,0,0,0,297,0,297,0.34913,39,39,276.17278,321.33357,0,0.028030000000000003,0.08045,0.0,0.02559,0.02058,3.35225,3.59542,2.9051099999999996,3.3956199999999996,0.14315999999999998,pilT-pilA-fliC-,PaQa,1,1,0.004424171027572684,0.3012898581235322,263.42876,1040.30068,0.25322
Track_67,101,0,0,0,0,0,300,0,300,0.1843,67,67,105.25423,77.03926,0,0.06361,0.35216,1.3970000000000001e-07,0.03567,0.07143,4.32674,8.499880000000001,3.44789,4.15374,0.74107,pilT-pilA-fliC-,PaQa,1,1,0.04469547511382643,0.405371279499422,207.65876,540.48315,0.38421
Track_73,101,0,0,0,0,0,300,0,300,1.03925,73,73,130.43018,107.8114,0,0.02215,0.16471,4.9349999999999995e-08,0.014240000000000001,0.03059,3.3767,3.6850300000000002,2.4774599999999998,3.4017,0.23746,pilT-pilA-fliC-,PaQa,1,1,0.006435928576118177,0.8689279118776133,157.27563,353.94939,0.44434
