Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY,Strain,Reporter,TimePoint,TeckRep
Track_17,105,0,0,2,0,0,300,0,300,3.62527,17,17,55.4128,181.59584,0,0.04096,0.18311,1.6450000000000002e-08,0.03627,0.03486,3.56674,4.10106,2.8647,3.60296,0.30596,pilG-fliC-,PaQa,3,1
Track_18,102,0,0,1,0,0,300,0,300,4.11462,18,18,279.20042,186.7981,0,0.053479999999999986,0.32224,8.144000000000001e-08,0.04417,0.04513,3.34499,4.2427199999999985,2.58046,3.3398800000000004,0.35731,pilG-fliC-,PaQa,3,1
Track_19,101,0,0,0,0,0,300,0,300,0.5143399999999999,19,19,141.375,173.7125,0,0.02222,0.08881,0.0,0.01821,0.02126,3.78084,4.0772,3.27133,3.79225,0.15582,pilG-fliC-,PaQa,3,1
Track_20,104,0,0,3,0,0,300,0,300,1.55989,20,20,71.70389,164.89708000000005,0,0.03532,0.17820999999999998,1.806e-08,0.02835,0.03362,2.88313,3.7807,1.07579,3.2207,0.81166,pilG-fliC-,PaQa,3,1
Track_21,102,0,0,1,0,0,300,0,300,3.28718,21,21,286.94976,166.98703,0,0.05419,0.42925,0.0,0.04177,0.05977,3.92976,4.47503,2.2136,4.06832,0.4633100000000001,pilG-fliC-,PaQa,3,1
Track_22,106,0,0,3,0,0,300,0,300,0.79008,22,22,74.47893,136.22893,0,0.04621,0.39757,0.0,0.034980000000000004,0.05041,2.89976,4.2542,1.07579,2.9293,0.65501,pilG-fliC-,PaQa,3,1
Track_23,102,0,0,1,0,0,300,0,300,0.96858,23,23,215.54448,138.68806,0,0.02034,0.10377,3.033e-13,0.0153,0.02383,3.16315,3.49624,2.5047,3.17859,0.20528,pilG-fliC-,PaQa,3,1
Track_24,107,0,0,3,0,0,300,0,300,0.29902,24,24,24.68344,132.73261000000002,0,0.016319999999999998,0.07173,0.0,0.01087,0.01789,2.90364,3.32301,2.48386,2.91015,0.19244,pilG-fliC-,PaQa,3,1
Track_25,105,0,0,1,0,0,300,0,300,0.29569,25,25,83.26026999999998,134.42038,0,0.01866,0.09644,0.0,0.01555,0.02081,3.61295,3.94054,3.19956,3.62817,0.15550999999999998,pilG-fliC-,PaQa,3,1
Track_26,102,0,0,1,0,0,300,0,300,1.74279,26,26,47.07199,114.93391,0,0.02683,0.14889000000000002,0.0,0.01936,0.03074,3.60914,3.91957,3.00502,3.65279,0.15053,pilG-fliC-,PaQa,3,1
Track_27,106,0,0,4,0,0,300,0,300,3.77691,27,27,158.84093,125.09361,0,0.02326,0.09626,0.0,0.0198,0.02124,3.01508,3.47735,2.6398900000000003,3.02632,0.20354,pilG-fliC-,PaQa,3,1
Track_29,101,0,0,0,0,0,300,0,300,1.44391,29,29,25.02294,327.07513,0,0.02222,0.08377000000000001,4.613e-08,0.01999,0.01953,2.90138,3.68119,2.04402,2.89499,0.27496,pilG-fliC-,PaQa,3,1
Track_30,101,0,0,0,0,0,300,0,300,1.24117,30,30,78.67985999999998,317.85001,0,0.0201,0.14570999999999998,0.0,0.01593,0.02831,3.29759,3.63521,2.58801,3.30672,0.21544,pilG-fliC-,PaQa,3,1
Track_31,101,0,0,0,0,0,300,0,300,0.30043000000000003,31,31,20.88767,321.67645,0,0.01827,0.08814,1.346e-08,0.01678,0.01819,3.71,4.11482,3.36251,3.74432,0.18868,pilG-fliC-,PaQa,3,1
Track_32,101,0,0,0,0,0,300,0,300,2.08859,32,32,240.66256,311.3505,0,0.04159,0.18742,1.066e-08,0.03557,0.035539999999999995,3.736380000000001,4.17253,3.2207,3.74225,0.185,pilG-fliC-,PaQa,3,1
Track_33,101,0,0,0,0,0,300,0,300,3.54446,33,33,35.54169,300.0552600000001,0,0.02854,0.10634,0.0,0.02232,0.02542,3.88375,4.2209400000000015,3.48112,3.88857,0.13783,pilG-fliC-,PaQa,3,1
Track_35,101,0,0,0,0,0,300,0,300,0.46007,35,35,53.54661,281.00546,0,0.02507,0.1219,0.0,0.02081,0.02213,3.65493,3.99882,3.27369,3.67825,0.15896,pilG-fliC-,PaQa,3,1
Track_36,108,0,0,5,0,0,300,0,300,2.12895,36,36,169.49017,285.6407700000001,0,0.033960000000000004,0.22924,0.0,0.02079,0.03597,3.69248,4.2112,3.08059,3.71832,0.2213,pilG-fliC-,PaQa,3,1
Track_37,103,0,0,1,0,0,300,0,300,1.16462,37,37,262.55889,269.78722,0,0.02462,0.10556,0.0,0.01985,0.024630000000000003,3.9861,4.30227,3.30695,4.00054,0.15833,pilG-fliC-,PaQa,3,1
Track_38,105,0,0,3,0,0,300,0,300,0.57255,38,38,138.53359,270.68626,0,0.040080000000000005,0.32799999999999996,0.0,0.02624,0.05199,3.66549,4.24483,2.78461,3.69272,0.35387,pilG-fliC-,PaQa,3,1
Track_40,72,0,0,3,0,0,204,0,204,5.46036,40,40,53.52041,255.29682000000003,0,0.04658,0.15477,0.0,0.04105,0.03597,2.5664,3.20346,1.06975,2.6448,0.47993,pilG-fliC-,PaQa,3,1
Track_41,101,0,0,0,0,0,300,0,300,0.6814,41,41,253.7265,233.78157,0,0.02211,0.09049,0.0,0.01812,0.02024,4.0724800000000005,4.55812,3.56339,4.08228,0.1916,pilG-fliC-,PaQa,3,1
Track_42,114,0,0,4,0,0,300,0,300,0.53847,42,42,97.79122,247.85355,0,0.0422,0.56252,1.294e-08,0.03027,0.06014,3.60891,4.56454,1.58663,3.989,0.81138,pilG-fliC-,PaQa,3,1
Track_43,101,0,0,0,0,0,300,0,300,2.51455,43,43,52.39404,26.16786,0,0.02673,0.13644,6.182e-09,0.01888,0.02732,3.66229,4.12004,2.75232,3.72153,0.24409,pilG-fliC-,PaQa,3,1
